,avoid_border_distance,alignment_distance,cohesion_distance,separation_distance,hunting_distance,elimination_distance,avoid_border_strength,alignment_strength,cohesion_strength,separation_strength,hunting_strength,noise_strength,max_velocity
0,57.737560170596666,44.358221030197306,51.62378060396881,55.002923840116765,40.16837171307286,13.942759575826468,-0.00023624199686754933,0.00039243366540712515,-2.4392085679098723e-06,0.0006450150776079536,0.056690770707092664,0.10175894250245872,6.009140714684129
1,78.23142402563637,37.82785540079038,45.475784322884266,69.86323344520248,28.073379551784008,13.517084943364809,-0.0002101112785420171,0.0003956785687357165,-2.3006958098172244e-06,0.0008809467506322311,0.04127213359121046,0.13306532009562871,7.217603795412629
2,45.60772771985121,60.710885915948275,66.05265584033202,51.50331358628946,43.52859045518909,10.660087950655052,-0.00033987830727886246,0.00038820070344999953,-2.2716955925466233e-06,0.0006655409347234314,0.05219644588104338,0.06198415697946854,6.233906443750082
3,49.106758515190556,38.507343201186615,52.51053916323768,50.256852791620446,42.724671137636705,18.13276621348176,-0.00016597707439906133,0.00035848045513183966,-2.4809516434541897e-06,0.0005207106053013666,0.05962604477623201,0.09936344689553028,6.121223123116787
