,avoid_border_distance,alignment_distance,cohesion_distance,separation_distance,dodging_distance,avoid_border_strength,alignment_strength,cohesion_strength,separation_strength,dodging_strength,noise_strength,max_velocity
0,51.91072671184026,47.802816190094156,52.63356712217839,45.85119417600467,46.7077215702777,0.00017726548457785068,-8.656410878695474e-05,-5.664317713311903e-05,0.00036436021594211644,-0.00012192473880602397,0.10295363482344348,4.908598385849862
1,60.60139805584836,70.99997741668435,49.15728394756552,45.93105575053638,45.47458486662426,0.00042855528914348596,-0.00021234671830175066,-9.650922865938982e-05,0.0007621269174726894,-0.0001304071412122396,0.15802107597762335,2.3632039718933626
2,53.115787634009266,57.10971842301798,49.23767354368162,48.96543986698654,37.04108204335854,0.00031386666456834696,-0.00041572544724472957,-0.0006059922362587828,0.00017124429914385658,-7.161543844202143e-05,0.09589324883621272,2.601079125822768
3,51.862245115440146,56.5282374324802,53.45871325872611,53.31050208830753,60.751089855573035,0.0002991941268420153,-7.574536843087565e-06,-9.438045704982618e-05,0.0005174575692948509,-0.00019229702513220347,0.08209870314475598,5.6925477355837
